time,DTI,GTI,TA,TPV,Ia,Ig,Eg,Fg,Pg,Va,Vg,Fault
2023-01-29 02:50:00+00:00,57.81533333333333,62.69843333333333,23.6023,24.436766666666667,0.55,0.374,0.0,50.03939999999999,98.3,187.44,234.08,0.0
2023-01-29 02:55:00+00:00,57.073566666666665,62.7669,23.698466666666665,24.792533333333335,0.5579999999999999,0.38,0.0,50.0378,98.8,187.68,234.02,0.0
2023-01-29 03:00:00+00:00,67.00846666666666,73.28033333333335,23.821199999999997,25.119133333333334,0.5775510204081633,0.4102040816326531,0.0,50.02836734693877,107.14285714285714,189.3265306122449,234.0,0.0
2023-01-29 03:05:00+00:00,75.74436666666666,86.68866666666668,23.923966666666665,25.5674,0.6439999999999999,0.466,0.001,50.0058,120.64,185.7,234.0,0.0
2023-01-29 03:10:00+00:00,87.60366666666667,100.17433333333334,24.07913333333333,26.2195,0.682,0.524,0.005,50.019,133.68,189.48,234.0,0.0
2023-01-29 03:15:00+00:00,87.15333333333334,96.05733333333333,24.233900000000002,26.935366666666667,0.66,0.518,0.01,50.031800000000004,130.82,190.78,234.0,0.0
2023-01-29 03:20:00+00:00,97.46166666666667,117.52066666666666,24.428566666666665,27.532366666666665,0.75,0.618,0.015,50.03059999999999,154.66,189.9,234.0,0.0
2023-01-29 03:25:00+00:00,103.46633333333332,159.39033333333333,24.7389,28.270166666666665,1.02,0.7979999999999999,0.0204,50.003,200.66,186.84,234.0,0.0
2023-01-29 03:30:00+00:00,102.17666666666666,144.23866666666666,25.041533333333334,28.913199999999996,0.914,0.736,0.026000000000000002,49.985,184.24,185.44,234.0,0.0
2023-01-29 03:35:00+00:00,109.61533333333333,162.384,25.240333333333336,29.2502,1.048,0.8340000000000001,0.031400000000000004,50.035,205.96,186.46,234.0,0.0
2023-01-29 03:40:00+00:00,108.30300000000001,269.671,25.541,30.369966666666667,1.89,1.4480000000000002,0.042800000000000005,49.989200000000004,349.5,189.72,234.04,0.0
2023-01-29 03:45:00+00:00,111.04333333333334,321.68333333333334,26.0078,32.070566666666664,2.256,1.7380000000000002,0.064,50.017799999999994,417.68,190.9,234.0,0.0
2023-01-29 03:50:00+00:00,113.46199999999999,317.3616666666667,26.413933333333333,33.210499999999996,2.254,1.716,0.0882,49.9882,411.18,188.72,233.88,0.0
2023-01-29 03:55:00+00:00,121.17033333333333,373.585,26.881700000000002,34.805566666666664,2.696,2.012,0.115,49.962799999999994,480.82,188.8,233.96,0.0
2023-01-29 04:00:00+00:00,127.53433333333334,392.47299999999996,27.319899999999997,37.077733333333335,2.783673469387755,2.0714285714285716,0.1476734693877551,49.95469387755102,495.48979591836735,188.44897959183675,233.26530612244898,0.0
2023-01-29 04:05:00+00:00,141.066,317.0953333333334,27.5881,38.06143333333333,2.086,1.556,0.17420000000000002,49.9478,375.08,186.86,233.02,0.0
2023-01-29 04:10:00+00:00,139.91466666666668,296.93466666666666,27.732033333333334,37.719,2.19,1.6059999999999999,0.1928,49.9524,383.22,181.82,232.94,0.0
2023-01-29 04:15:00+00:00,191.14266666666668,369.4426666666667,28.008866666666666,38.58193333333333,2.582,1.92,0.2214,49.9582,459.54,187.64,232.94,0.0
2023-01-29 04:20:00+00:00,176.957,407.175,28.106366666666666,39.59616666666667,2.908,2.1319999999999997,0.2544,49.961999999999996,507.44,186.9,233.0,0.0
2023-01-29 04:25:00+00:00,173.476,487.56766666666664,28.25096666666667,40.36946666666667,3.592,2.6140000000000003,0.291,49.9896,621.62,187.56,233.18,0.0
2023-01-29 04:30:00+00:00,170.966,494.0466666666667,28.5002,41.5097,3.6319999999999997,2.6340000000000003,0.336,50.0166,626.54,186.36,233.14,0.0
2023-01-29 04:35:00+00:00,167.01633333333334,509.545,28.37816666666667,42.40643333333333,3.802,2.79,0.38160000000000005,49.992399999999996,663.38,186.02,233.0,0.0
2023-01-29 04:40:00+00:00,166.672,541.3366666666667,28.557466666666667,43.37426666666667,4.034,2.998,0.431,49.978,710.78,186.36,233.0,0.0
2023-01-29 04:45:00+00:00,168.493,564.5976666666667,28.71456666666667,44.317899999999995,4.24,3.1719999999999997,0.484,49.981,751.06,185.66,233.02,0.0
2023-01-29 04:50:00+00:00,170.80466666666666,596.0276666666667,28.949733333333334,45.1601,4.494,3.342,0.5396,50.028999999999996,791.62,185.54,233.2,0.0
2023-01-29 04:55:00+00:00,176.21866666666665,607.4413333333333,29.106733333333334,45.73186666666666,4.55,3.37,0.5973999999999999,49.985,798.6,185.68,233.06,0.0
